Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1995-06-26 00:00:00-04:00,32.496951639121136,32.552486162002005,32.200767517089844,32.200767517089844,132900,0.0,0.0,0.0
1995-06-27 00:00:00-04:00,32.19150558155253,32.40438787838281,32.11745956526374,32.13597106933594,127700,0.0,0.0,0.0
1995-06-28 00:00:00-04:00,32.13595923830923,32.432143194422686,32.034146003395236,32.30256271362305,212600,0.0,0.0,0.0
1995-06-29 00:00:00-04:00,32.30257048535703,32.38587224305566,32.02489795969493,32.24703598022461,89200,0.0,0.0,0.0
1995-06-30 00:00:00-04:00,32.311847956272324,32.42291704119793,32.16375584303819,32.228546142578125,714100,0.0,0.0,0.0
1995-07-03 00:00:00-04:00,32.26556370943913,32.3488655090332,32.26556370943913,32.3488655090332,9500,0.0,0.0,0.0
1995-07-05 00:00:00-04:00,32.44141761362213,32.61727693877443,32.36737158197906,32.46918487548828,409300,0.0,0.0,0.0
1995-07-06 00:00:00-04:00,32.47843566989013,32.88568878173828,32.41364540209611,32.88568878173828,202500,0.0,0.0,0.0
1995-07-07 00:00:00-04:00,32.8208930565216,33.04303108059281,32.80238155451567,33.033775329589844,481700,0.0,0.0,0.0
1995-07-10 00:00:00-04:00,33.0615438067656,33.14484556887671,32.99675354734585,33.05228805541992,400400,0.0,0.0,0.0
1995-07-11 00:00:00-04:00,33.02451993805945,33.0522871913706,32.84866066708884,32.89493942260742,420500,0.0,0.0,0.0
1995-07-12 00:00:00-04:00,32.959741221327725,33.35773865814802,32.894950940915116,33.30220413208008,203400,0.0,0.0,0.0
1995-07-13 00:00:00-04:00,33.25591285195524,33.3299588588619,33.19112259591191,33.228145599365234,215600,0.0,0.0,0.0
1995-07-14 00:00:00-04:00,33.05229399920108,33.22815330639369,33.02452674017067,33.20038604736328,543700,0.0,0.0,0.0
1995-07-17 00:00:00-04:00,33.24665416678399,33.422513417666195,33.21888691664469,33.38549041748047,171500,0.0,0.0,0.0
1995-07-18 00:00:00-04:00,33.329973278429684,33.329973278429684,33.07081214213531,33.09857940673828,221200,0.0,0.0,0.0
1995-07-19 00:00:00-04:00,32.96899224460074,33.00601525666655,32.10820721407074,32.73759841918945,486600,0.0,0.0,0.0
1995-07-20 00:00:00-04:00,32.7746084121919,32.922700401628525,32.598749174735914,32.85791015625,318900,0.0,0.0,0.0
1995-07-21 00:00:00-04:00,32.830155716329664,32.95048050468949,32.69131942206833,32.820899963378906,94000,0.0,0.0,0.0
1995-07-24 00:00:00-04:00,32.86717553261546,33.09856933388704,32.86717553261546,33.061546325683594,108400,0.0,0.0,0.0
1995-07-25 00:00:00-04:00,33.098564875062955,33.35772589757463,32.99675161621908,33.31144714355469,107400,0.0,0.0,0.0
1995-07-26 00:00:00-04:00,33.2929242657077,33.45027197560957,33.27441277042512,33.283668518066406,167800,0.0,0.0,0.0
1995-07-27 00:00:00-04:00,33.441015614900415,33.58910757444606,33.441015614900415,33.56134033203125,187700,0.0,0.0,0.0
1995-07-28 00:00:00-04:00,33.58911829156211,33.58911829156211,33.32070152924321,33.34846878051758,415600,0.0,0.0,0.0
1995-07-31 00:00:00-04:00,33.37624389699385,33.40401115481165,33.191128844875195,33.265174865722656,342500,0.0,0.0,0.0
1995-08-01 00:00:00-04:00,33.311449955671264,33.311449955671264,33.024521656525444,33.20963668823242,141000,0.0,0.0,0.0
1995-08-02 00:00:00-04:00,33.40399869567189,33.64464817366786,33.080047475292695,33.135581970214844,240400,0.0,0.0,0.0
1995-08-03 00:00:00-04:00,32.904185737168596,33.14483519684972,32.848651246472954,33.12632369995117,1193600,0.0,0.0,0.0
1995-08-04 00:00:00-04:00,33.19112021690835,33.21888746750811,33.12632996550892,33.163352966308594,240500,0.0,0.0,0.0
1995-08-07 00:00:00-04:00,33.237388610839844,33.33920183131304,33.218877116208354,33.237388610839844,193100,0.0,0.0,0.0
1995-08-08 00:00:00-04:00,33.25590010547133,33.35771332594453,33.135575390366654,33.237388610839844,951900,0.0,0.0,0.0
1995-08-09 00:00:00-04:00,33.348470360588564,33.348470360588564,33.20037834677524,33.228145599365234,107100,0.0,0.0,0.0
1995-08-10 00:00:00-04:00,33.265152207571056,33.339198177983015,33.015247057430706,33.154083251953125,280800,0.0,0.0,0.0
1995-08-11 00:00:00-04:00,33.12633428514707,33.1633572907745,32.83015024012759,32.96898651123047,257200,0.0,0.0,0.0
1995-08-14 00:00:00-04:00,33.0522925557862,33.265174865722656,32.97824653493874,33.265174865722656,254800,0.0,0.0,0.0
1995-08-15 00:00:00-04:00,33.255920565424105,33.255920565424105,32.96899222210985,33.20038604736328,44400,0.0,0.0,0.0
1995-08-16 00:00:00-04:00,33.17262486533917,33.29294967651367,33.13560184651625,33.29294967651367,374900,0.0,0.0,0.0
1995-08-17 00:00:00-04:00,33.3114345893658,33.3114345893658,33.117063895735164,33.237388610839844,353800,0.0,0.0,0.0
1995-08-18 00:00:00-04:00,33.40400985272106,33.413265604966206,33.24666206455363,33.27442932128906,85400,0.0,0.0,0.0
1995-08-21 00:00:00-04:00,33.41325945568218,33.55209571380828,33.17260994159693,33.18186569213867,266700,0.0,0.0,0.0
1995-08-22 00:00:00-04:00,33.228143010213806,33.30218901135078,33.06153950765563,33.24665451049805,220200,0.0,0.0,0.0
1995-08-23 00:00:00-04:00,33.27441567513955,33.2929271720381,33.12632369995117,33.12632369995117,176500,0.0,0.0,0.0
1995-08-24 00:00:00-04:00,33.13558571570884,33.22814321770802,33.024516713309815,33.163352966308594,167400,0.0,0.0,0.0
1995-08-25 00:00:00-04:00,33.21888827457052,33.40400328306632,33.21888827457052,33.34846878051758,195000,0.0,0.0,0.0
1995-08-28 00:00:00-04:00,33.44102786922189,33.44102786922189,33.172611094185235,33.228145599365234,293000,0.0,0.0,0.0
1995-08-29 00:00:00-04:00,33.26516838953475,33.320702894358675,33.033774619435036,33.31144714355469,1133100,0.0,0.0,0.0
1995-08-30 00:00:00-04:00,33.33921166724831,33.422513417666195,33.30218866706258,33.38549041748047,437400,0.0,0.0,0.0
1995-08-31 00:00:00-04:00,33.3762422197083,33.46879974111626,33.348474963285916,33.413265228271484,491900,0.0,0.0,0.0
1995-09-01 00:00:00-04:00,33.403992625014006,33.616874816860864,33.376225382599195,33.56134033203125,629900,0.0,0.0,0.0
1995-09-05 00:00:00-04:00,33.66317055707421,33.89456436073845,33.60763604419479,33.87605285644531,272200,0.0,0.0,0.0
1995-09-06 00:00:00-04:00,33.9038224783326,33.9778685006713,33.894566725540265,33.94084548950195,214500,0.0,0.0,0.0
1995-09-07 00:00:00-04:00,33.97785827125181,33.99636977126339,33.91306802121129,33.959346771240234,258800,0.0,0.0,0.0
1995-09-08 00:00:00-04:00,34.088924407958984,34.088924407958984,33.86678642647894,34.088924407958984,107300,0.0,0.0,0.0
1995-09-11 00:00:00-04:00,34.14446884411446,34.24628211526796,34.14446884411446,34.18149185180664,260700,0.0,0.0,0.0
1995-09-12 00:00:00-04:00,34.19074465193838,34.338836669921875,34.10744289182267,34.338836669921875,139500,0.0,0.0,0.0
1995-09-13 00:00:00-04:00,34.3017955582488,34.542444960438345,34.29253981201074,34.49616622924805,239800,0.0,0.0,0.0
1995-09-14 00:00:00-04:00,34.6165079868908,34.83864600605801,34.52395047890446,34.81087875366211,457600,0.0,0.0,0.0
1995-09-15 00:00:00-04:00,34.78266685200248,34.885023549533784,34.66169984582911,34.80127716064453,431200,0.312,0.0,0.0
1995-09-18 00:00:00-04:00,34.680302771969124,34.698913076649546,34.5035048775051,34.670997619628906,307500,0.0,0.0,0.0
1995-09-19 00:00:00-04:00,34.73614426963349,34.857111286913224,34.61517725235377,34.8385009765625,549600,0.0,0.0,0.0
1995-09-20 00:00:00-04:00,34.894323425049606,35.005985260009766,34.866407966309566,35.005985260009766,290800,0.0,0.0,0.0
1995-09-21 00:00:00-04:00,34.95945945766329,34.98737491637317,34.577948188628376,34.717525482177734,508500,0.0,0.0,0.0
1995-09-22 00:00:00-04:00,34.438369797995875,34.76405013923604,34.410454340175285,34.726829528808594,449900,0.0,0.0,0.0
1995-09-25 00:00:00-04:00,34.76404914303102,34.76404914303102,34.550030639206156,34.670997619628906,130000,0.0,0.0,0.0
1995-09-26 00:00:00-04:00,34.77335157765638,34.85709794217308,34.57794339378408,34.66168975830078,466600,0.0,0.0,0.0
1995-09-27 00:00:00-04:00,34.51281063586137,34.65238792341541,34.298792128278514,34.6337776184082,654400,0.0,0.0,0.0
1995-09-28 00:00:00-04:00,34.66170399983724,34.89433288574219,34.633788533528644,34.89433288574219,456200,0.0,0.0,0.0
1995-09-29 00:00:00-04:00,34.86639845794833,35.08041691659066,34.78265210456655,34.82917785644531,606600,0.0,0.0,0.0
1995-10-02 00:00:00-04:00,34.82918743211396,34.91293380852033,34.56864314996083,34.65238952636719,293100,0.0,0.0,0.0
1995-10-03 00:00:00-04:00,34.652396537715276,34.74544808588315,34.512819215463466,34.68961715698242,839700,0.0,0.0,0.0
1995-10-04 00:00:00-04:00,34.708220443971435,34.708220443971435,34.60586376169699,34.65238952636719,248800,0.0,0.0,0.0
1995-10-05 00:00:00-04:00,34.689624644410976,34.7547607421875,34.596573076158805,34.7547607421875,268800,0.0,0.0,0.0
1995-10-06 00:00:00-04:00,34.773360098792374,34.885021945510466,34.773360098792374,34.78266525268555,75300,0.0,0.0,0.0
1995-10-09 00:00:00-04:00,34.65238925881356,34.67099956453795,34.429065590120885,34.49420166015625,358200,0.0,0.0,0.0
1995-10-10 00:00:00-04:00,34.14060426472652,34.475589752197266,34.10338365500755,34.475589752197266,360800,0.0,0.0,0.0
1995-10-11 00:00:00-04:00,34.596566354968644,34.596566354968644,34.466294184724006,34.58726119995117,228100,0.0,0.0,0.0
1995-10-12 00:00:00-04:00,34.61517407422397,34.81988746928659,34.61517407422397,34.80127716064453,199800,0.0,0.0,0.0
1995-10-13 00:00:00-04:00,34.959466753229655,35.05251830168116,34.912940979003906,34.912940979003906,488100,0.0,0.0,0.0
1995-10-16 00:00:00-04:00,34.81057368617168,34.87570975027304,34.74543762207031,34.74543762207031,443600,0.0,0.0,0.0
1995-10-17 00:00:00-04:00,34.78266868378197,35.01529755405873,34.71753260010448,34.97807693481445,146000,0.0,0.0,0.0
1995-10-18 00:00:00-04:00,35.14556133057774,35.19208709352529,34.968763431377056,35.08042526245117,228100,0.0,0.0,0.0
1995-10-19 00:00:00-04:00,35.06181033334863,35.2479133605957,35.015284576536864,35.2479133605957,500600,0.0,0.0,0.0
1995-10-20 00:00:00-04:00,35.22001578038432,35.24793124863826,35.033912658691406,35.033912658691406,748400,0.0,0.0,0.0
1995-10-23 00:00:00-04:00,34.86641348299906,35.024601107554965,34.86641348299906,34.95946502685547,533000,0.0,0.0,0.0
1995-10-24 00:00:00-04:00,35.005982550874855,35.04320315964772,34.91293102894271,34.99667739868164,172200,0.0,0.0,0.0
1995-10-25 00:00:00-04:00,35.024612042219964,35.0711378286735,34.70823669433594,34.70823669433594,302700,0.0,0.0,0.0
1995-10-26 00:00:00-04:00,34.76403254554385,34.79194798923674,34.11267219270979,34.39182662963867,606800,0.0,0.0,0.0
1995-10-27 00:00:00-04:00,34.35462463247789,34.65238952636719,34.1964370325992,34.65238952636719,905800,0.0,0.0,0.0
1995-10-30 00:00:00-05:00,34.736124655480324,34.894312204139084,34.736124655480324,34.875701904296875,488700,0.0,0.0,0.0
1995-10-31 00:00:00-05:00,34.968763496587,35.043204717441895,34.726829528808594,34.726829528808594,508200,0.0,0.0,0.0
1995-11-01 00:00:00-05:00,34.708220366782676,35.005985260009766,34.680304908042636,35.005985260009766,415700,0.0,0.0,0.0
1995-11-02 00:00:00-05:00,34.950150708955746,35.229305267333984,34.950150708955746,35.229305267333984,326000,0.0,0.0,0.0
1995-11-03 00:00:00-05:00,35.27584457397461,35.285149729493995,35.173487863261414,35.27584457397461,615000,0.0,0.0,0.0
1995-11-06 00:00:00-05:00,35.266523265283276,35.266523265283276,35.14555629893798,35.15486145019531,311200,0.0,0.0,0.0
1995-11-07 00:00:00-05:00,35.13624370060109,35.13624370060109,34.91292011775829,35.02458190917969,358200,0.0,0.0,0.0
1995-11-08 00:00:00-05:00,35.07111587845821,35.35957557392974,35.07111587845821,35.340965270996094,357200,0.0,0.0,0.0
1995-11-09 00:00:00-05:00,35.480549965425155,35.480549965425155,35.303752050569905,35.47124481201172,503700,0.0,0.0,0.0
1995-11-10 00:00:00-05:00,35.27585017987749,35.499173947832396,35.26654502287937,35.4526481628418,795600,0.0,0.0,0.0
1995-11-13 00:00:00-05:00,35.38750887844228,35.52708622085002,35.32237278531867,35.41542434692383,818500,0.0,0.0,0.0
1995-11-14 00:00:00-05:00,35.35027012980132,35.42471134091962,35.182777404785156,35.182777404785156,341800,0.0,0.0,0.0
1995-11-15 00:00:00-05:00,35.220001772081204,35.54568210550864,35.20139146731392,35.536376953125,584700,0.0,0.0,0.0
1995-11-16 00:00:00-05:00,35.53637282848358,35.76900161107381,35.52706767717997,35.731781005859375,577700,0.0,0.0,0.0
1995-11-17 00:00:00-05:00,35.787629148299075,35.8527652387926,35.74110336937513,35.84346008300781,267000,0.0,0.0,0.0
1995-11-20 00:00:00-05:00,35.8992941484073,35.90859930500357,35.64805492030803,35.6573600769043,448800,0.0,0.0,0.0
1995-11-21 00:00:00-05:00,35.69457305110306,35.9458122253418,35.68526789650163,35.9458122253418,119200,0.0,0.0,0.0
1995-11-22 00:00:00-05:00,35.91791008825706,35.955130720472866,35.834163665771484,35.834163665771484,351600,0.0,0.0,0.0
1995-11-24 00:00:00-05:00,35.87136558348946,35.92719650268555,35.84345012389141,35.92719650268555,62400,0.0,0.0,0.0
1995-11-27 00:00:00-05:00,36.00164426292921,36.11330612158911,35.93650817871094,35.93650817871094,273000,0.0,0.0,0.0
1995-11-28 00:00:00-05:00,35.90858173297058,36.31800842285156,35.82483536458584,36.31800842285156,479000,0.0,0.0,0.0
1995-11-29 00:00:00-05:00,36.38315151498725,36.38315151498725,36.23426905354484,36.3552360534668,549200,0.0,0.0,0.0
1995-11-30 00:00:00-05:00,36.3552460413581,36.448297605323695,36.234279008202826,36.27149963378906,286200,0.0,0.0,0.0
1995-12-01 00:00:00-05:00,36.31800842285156,36.373839335108066,36.23426205446682,36.31800842285156,465200,0.0,0.0,0.0
1995-12-04 00:00:00-05:00,36.40175513381205,36.76465606689453,36.35522937316045,36.76465606689453,631700,0.0,0.0,0.0
1995-12-05 00:00:00-05:00,36.727456149186864,37.04383149985126,36.699540677069415,37.00661087036133,567700,0.0,0.0,0.0
1995-12-06 00:00:00-05:00,37.09966007621218,37.23923742789093,36.92286209741909,37.090354919433594,272800,0.0,0.0,0.0
1995-12-07 00:00:00-05:00,37.043825732083214,37.090351511701506,36.867027769533706,36.89494323730469,289700,0.0,0.0,0.0
1995-12-08 00:00:00-05:00,37.05312790829911,37.06243306347447,36.783278408213555,37.015907287597656,296900,0.0,0.0,0.0
1995-12-11 00:00:00-05:00,37.0903449506127,37.24853257333233,37.015903716391705,37.17409133911133,186500,0.0,0.0,0.0
1995-12-12 00:00:00-05:00,37.006615642803325,37.13688786281822,37.006615642803325,37.06244659423828,299400,0.0,0.0,0.0
1995-12-13 00:00:00-05:00,37.10895990992259,37.34158879601789,37.10895990992259,37.29506301879883,390700,0.0,0.0,0.0
1995-12-14 00:00:00-05:00,37.33228529215638,37.39742138314468,36.932163590371054,37.02521514892578,395000,0.0,0.0,0.0
1995-12-15 00:00:00-05:00,37.076204220855686,37.076204220855686,36.90767601985179,37.038753509521484,416700,0.382,0.0,0.0
1995-12-18 00:00:00-05:00,36.711075614653915,36.711075614653915,36.31784297608838,36.327205657958984,862300,0.0,0.0,0.0
1995-12-19 00:00:00-05:00,36.3459189136975,36.757876778767745,36.29910551993952,36.711063385009766,1022600,0.0,0.0,0.0
1995-12-20 00:00:00-05:00,36.82341577047053,36.86086648572145,36.355281829833984,36.355281829833984,1349800,0.0,0.0,0.0
1995-12-21 00:00:00-05:00,36.57064099791964,36.65490514768443,36.402112698390056,36.54255294799805,857600,0.0,0.0,0.0
1995-12-22 00:00:00-05:00,36.73916472103147,36.77661544959522,36.63617521748118,36.67362594604492,332800,0.0,0.0,0.0
1995-12-26 00:00:00-05:00,36.82342105377011,36.87023445455039,36.748519612521655,36.85150909423828,432200,0.0,0.0,0.0
1995-12-27 00:00:00-05:00,36.945142556885266,36.945142556885266,36.76725160184704,36.83279037475586,151800,0.0,0.0,0.0
1995-12-28 00:00:00-05:00,36.757890762445584,36.94514440871377,36.701714668565124,36.79534149169922,256200,0.0,0.0,0.0
1995-12-29 00:00:00-05:00,36.83278133290544,36.870232051088365,36.70170381926521,36.84214401245117,339200,0.0,0.0,0.0
1996-01-02 00:00:00-05:00,36.79534361534512,37.235389709472656,36.75789288393001,37.235389709472656,514400,0.0,0.0,0.0
1996-01-03 00:00:00-05:00,37.35709282196871,37.45071962102127,37.1511138640531,37.3383674621582,610300,0.0,0.0,0.0
1996-01-04 00:00:00-05:00,37.38519657086723,37.525636828458765,36.68299528290954,36.982601165771484,1129700,0.0,0.0,0.0
1996-01-05 00:00:00-05:00,36.739144695403915,37.00129965245573,36.65488060206583,36.90767288208008,302400,0.0,0.0,0.0
1996-01-08 00:00:00-05:00,37.03876354033398,37.09493962254884,36.99195013848826,37.048126220703125,179900,0.0,0.0,0.0
1996-01-09 00:00:00-05:00,37.160486922162335,37.188574969722545,36.327208177876,36.41147232055664,415500,0.0,0.0,0.0
1996-01-10 00:00:00-05:00,36.3646624725644,36.4395639400671,35.737362682229225,35.93397903442383,787700,0.0,0.0,0.0
1996-01-11 00:00:00-05:00,35.99014169198495,36.14930725097656,35.82161345305266,36.14930725097656,513200,0.0,0.0,0.0
1996-01-12 00:00:00-05:00,36.24293490161228,36.252297581772865,35.75607553326203,36.09313201904297,390400,0.0,0.0,0.0
1996-01-15 00:00:00-05:00,36.10250603021632,36.22422091050491,35.86843895273826,36.01824188232422,154200,0.0,0.0,0.0
1996-01-16 00:00:00-05:00,36.19612359633248,36.48636669811373,35.88715513314599,36.45827865600586,454600,0.0,0.0,0.0
1996-01-17 00:00:00-05:00,36.374008600273314,36.62680093803583,36.22420573345108,36.34592056274414,407600,0.0,0.0,0.0
1996-01-18 00:00:00-05:00,36.486350017150954,36.49571269357311,36.17738169521973,36.46762466430664,425600,0.0,0.0,0.0
1996-01-19 00:00:00-05:00,36.467633737468255,36.80469017252573,36.430183022461875,36.711063385009766,169800,0.0,0.0,0.0
1996-01-22 00:00:00-05:00,36.68297393853296,36.804688757624575,36.61743518979133,36.72042465209961,288200,0.0,0.0,0.0
1996-01-23 00:00:00-05:00,36.701732277415296,36.80472183227539,36.62683078297159,36.80472183227539,362200,0.0,0.0,0.0
1996-01-24 00:00:00-05:00,36.86085660993646,37.179187604281864,36.842131257327914,37.104286193847656,1506500,0.0,0.0,0.0
1996-01-25 00:00:00-05:00,37.132405530050995,37.15113089844739,36.926426477690654,36.97323989868164,298400,0.0,0.0,0.0
1996-01-26 00:00:00-05:00,36.945130566810796,37.31027504022834,36.89831717278291,37.29154968261719,726300,0.0,0.0,0.0
1996-01-29 00:00:00-05:00,37.26346194550347,37.44135284423828,37.23537390886113,37.44135284423828,254800,0.0,0.0,0.0
1996-01-30 00:00:00-05:00,37.51625206510098,37.83458312829375,37.46943867345498,37.759681701660156,272100,0.0,0.0,0.0
1996-01-31 00:00:00-05:00,37.750332091161816,38.16229008025187,37.731606728021355,38.15292739868164,498000,0.0,0.0,0.0
1996-02-01 00:00:00-05:00,38.11547833561606,38.29336929321289,38.08739028967972,38.29336929321289,373900,0.0,0.0,0.0
1996-02-02 00:00:00-05:00,38.274633612235874,38.3588977273313,38.04992930531473,38.134193420410156,496200,0.0,0.0,0.0
1996-02-05 00:00:00-05:00,38.068646285572235,38.499329445713975,38.012470221205916,38.443153381347656,295300,0.0,0.0,0.0
1996-02-06 00:00:00-05:00,38.461892276851344,38.84576218516461,38.405716192707935,38.808311462402344,301600,0.0,0.0,0.0
1996-02-07 00:00:00-05:00,38.798956768779796,39.033023834228516,38.761506038308,39.033023834228516,585100,0.0,0.0,0.0
1996-02-08 00:00:00-05:00,38.97683380155921,39.49178116141646,38.90193236739815,39.45433044433594,1526600,0.0,0.0,0.0
